,Date,Position,Trend,Title,Artist,Streams,Icon_URL,Spotify_URL
0,2018-09-08,1,Up,In My Feelings,Drake,4305313,https://i.scdn.co/image/ed0e8b6ee4bcdb0565e99bdeb3465eabc8b25bb3,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
1,2018-09-08,2,Down,Lucky You (feat. Joyner Lucas),Eminem,3934932,https://i.scdn.co/image/fb9889df22f77e8e766ce88a43b81866e4ef0ea7,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
2,2018-09-08,3,Flat,Eastside (with Halsey & Khalid),benny blanco,3405080,https://i.scdn.co/image/1aef7707ee10c4f16f382926a3d1a75530b55367,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
3,2018-09-08,4,Flat,Promises (with Sam Smith),Calvin Harris,3343677,https://i.scdn.co/image/ab67616d00004851ccdcbd450e42fc7b27a82a1f,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
4,2018-09-08,5,Up,Girls Like You (feat. Cardi B),Maroon 5,3129223,https://i.scdn.co/image/713dd96693d1706e93f98854598ef52db28090a6,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
5,2018-09-08,6,Up,In My Mind,Dynoro,3116639,https://i.scdn.co/image/ab67616d0000485128a8a05c3a7ba952c7615ab9,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
6,2018-09-08,7,Up,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,2978796,https://i.scdn.co/image/ab67616d00004851a16370461881d18ace95d83f,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
7,2018-09-08,8,Up,SICKO MODE,Travis Scott,2856494,https://i.scdn.co/image/ab67616d00004851072e9faef2ef7b6db63834a3,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
8,2018-09-08,9,Up,Happier,Marshmello,2838416,https://i.scdn.co/image/9229fef0b5c4b66883b901a62d69d13832cd6f27,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
9,2018-09-08,10,Up,Lucid Dreams,Juice WRLD,2790204,https://i.scdn.co/image/ab67616d00004851466028b14d6d0023a862e50d,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
10,2018-09-08,11,Up,I Love It (& Lil Pump),Kanye West,2787400,https://i.scdn.co/image/5e36fdee2410723088e89891bf203bc18d45ef6d,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
11,2018-09-08,12,Down,The Ringer,Eminem,2661874,https://i.scdn.co/image/fb9889df22f77e8e766ce88a43b81866e4ef0ea7,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
