,Date,Position,Trend,Title,Artist,Streams,Icon_URL,Spotify_URL
0,2017-04-23,1,Flat,Despacito - Remix,Luis Fonsi,5137949,https://i.scdn.co/image/ab67616d00004851d8559d0280ffe2a2af6dacdf,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
1,2017-04-23,2,Flat,Shape of You,Ed Sheeran,4876491,https://i.scdn.co/image/ab67616d00004851ba5db46f4b838ef6027e6f96,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,2017-04-23,3,Flat,HUMBLE.,Kendrick Lamar,4449609,https://i.scdn.co/image/ae1f239b41e9604a66eb900834c6887cd2f62ff1,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
3,2017-04-23,4,Flat,Something Just Like This,The Chainsmokers,3252105,https://i.scdn.co/image/ab67616d000048510c13d3d5a503c84fcc60ae94,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
4,2017-04-23,5,Flat,Mask Off,Future,3089285,https://i.scdn.co/image/ab67616d00004851356884f85665ebdd79223fdf,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
5,2017-04-23,6,Flat,It Ain't Me (with Selena Gomez),Kygo,3033753,https://i.scdn.co/image/ab67616d0000485141f289940f2e6a0d51988d77,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
6,2017-04-23,7,Up,Passionfruit,Drake,2894600,https://i.scdn.co/image/ab67616d000048515ea859dc94365abd9fd84fd6,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
7,2017-04-23,8,Down,DNA.,Kendrick Lamar,2889371,https://i.scdn.co/image/ae1f239b41e9604a66eb900834c6887cd2f62ff1,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
8,2017-04-23,9,Up,Stay (with Alessia Cara),Zedd,2816827,https://i.scdn.co/image/ab67616d0000485191a70f95efc3400f696e89cc,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
9,2017-04-23,10,Down,That's What I Like,Bruno Mars,2815594,https://i.scdn.co/image/ab67616d00004851232711f7d66a1e19e89e28c5,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
10,2017-04-23,11,Up,Symphony (feat. Zara Larsson),Clean Bandit,2723011,https://i.scdn.co/image/ab67616d000048515b1130d050c4cd2295999d85,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
11,2017-04-23,12,Down,Despacito (Featuring Daddy Yankee),Luis Fonsi,2678676,https://i.scdn.co/image/ab67616d00004851a5971936e3b8d91f8b616b17,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
12,2017-04-23,13,Flat,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,2305141,https://i.scdn.co/image/ab67616d000048519d6522bee68370fa5592301d,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
13,2017-04-23,14,Flat,Galway Girl,Ed Sheeran,2226718,https://i.scdn.co/image/ab67616d00004851ba5db46f4b838ef6027e6f96,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
14,2017-04-23,15,Flat,Slide,Calvin Harris,2067432,https://i.scdn.co/image/ab67616d000048514d3fa5ce7ba599f4fd7803ef,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
15,2017-04-23,16,Up,Issues,Julia Michaels,2033268,https://i.scdn.co/image/ab67616d000048519615e35e0e9e4b2c3dccb520,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
16,2017-04-23,17,Down,Scared to Be Lonely,Martin Garrix,2006618,https://i.scdn.co/image/ab67616d0000485164f8a309aa3c0a66a31fc374,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
17,2017-04-23,18,Down,Paris,The Chainsmokers,1949738,https://i.scdn.co/image/ab67616d000048510c13d3d5a503c84fcc60ae94,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
